 
CarID,Brand,Model,Price,Year,Miles,Gear,Fuel,Color,InteriorColor,Drive,Power,Weight,NumberofSeats,Body,NumberofDoors,TaxClass,NextEUInspectionDate,CylinderVolume,Sold
293777929,BMW,5-serie,61777,2008,234000,Automat,Diesel,Black,Firehjulsdrift,197,1780kg,5,Stasjonsvogn,2,Personbil,10.02.2024,3l,,False
293286268,BMW,3-serie,169900,2014,198000,Automat,Diesel,White,Firehjulsdrift,184,5,Stasjonsvogn,5,Personbil,10.03.2025,2l,,,False
296077367,BMW,3-serie,329990,2018,107853,Automat,Diesel,Black,SORT HELSKINN,Firehjulsdrift,190,1605kg,5,Stasjonsvogn,5,Personbil,2l,,False
295053922,BMW,5-serie,697000,2022,14000,Automat,El + Bensin,Black,Sort Dakotaskinn,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,14.12.2025,2l,False
295826301,BMW,5-serie,139000,2011,218000,Automat,Diesel,Sølv,Svart,Bakhjulsdrift,184,1625kg,5,Sedan,Personbil,2l,,,False
294192001,BMW,5-serie,161777,2011,252600,Automat,Diesel,Black,svart,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,Personbil,2l,,False
294703340,BMW,7-serie,599000,2016,96000,Automat,Diesel,Black,Firehjulsdrift,265,1825kg,5,Sedan,4,Personbil,18.12.2022,3l,,False
292867577,BMW,7-serie,189000,2008,182000,Automat,Diesel,Sølv,Bakhjulsdrift,231,1900kg,5,Sedan,4,Personbil,3l,,,False
293205951,BMW,3-serie,175000,2013,140000,Manuell,Diesel,Sølv,Firehjulsdrift,184,1510kg,5,Sedan,4,Personbil,,,,False
293538780,BMW,5-serie,51277,2009,199200,Automat,Diesel,Grå,Bakhjulsdrift,163,1620kg,5,Stasjonsvogn,2,Personbil,05.12.2024,2l,,False
295585696,BMW,3-serie,549000,2021,29900,Automat,El + Bensin,Black,Sort sensatec/alcantara,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,24.06.2025,2l,False
230630174,BMW,3-serie,143982,2013,157000,Automat,Diesel,Black,Bakhjulsdrift,190,1495kg,5,Stasjonsvogn,5,2,Personbil,08.03.2025,2l,False
296083640,BMW,3-serie,89000,2008,90800,Automat,Bensin,Rød,Dakota/Beige,136,1460kg,5,Stasjonsvogn,5,Personbil,2l,,,False
294224734,BMW,5-serie,139900,2006,83000,Automat,Bensin,Grønn,177,1565kg,5,Personbil,"2,5l",,,,,,False
293993678,BMW,5-serie,619000,2021,40238,Automat,El + Bensin,Grå,Skinn 'Dakota' Cognac,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,29.09.2025,2l,False
294844590,BMW,5-serie,499000,2020,25000,Automat,El + Bensin,Black,Leather Dakota/black/Exclusive seam,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,20.08.2023,2l,False
291520410,BMW,3-serie,275000,2016,79000,Manuell,Bensin,Blå,Sort/Sort,Bakhjulsdrift,177,1470kg,5,Stasjonsvogn,Personbil,19.08.2024,"1,5l",,True
287438869,BMW,5-serie,121777,2005,179000,Automat,Diesel,Blå,Svart delskinn,Bakhjulsdrift,177,1595kg,5,Sedan,5,5,Personbil,"2,5l",False
292501374,BMW,5-serie,199147,2013,123100,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,245,1710kg,5,Sedan,4,Personbil,31.01.2025,2l,False
296464194,BMW,3-serie,87777,2008,190973,Automat,Bensin,Grå,Delskinn,Bakhjulsdrift,170,1535kg,5,Stasjonsvogn,4,Personbil,14.04.2024,2l,False
295666448,BMW,5-serie,429990,2013,137039,Automat,Diesel,Black,SORT,Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,Personbil,3l,,False
295190661,BMW,3-serie,66777,2009,175000,Manuell,Bensin,Black,Bakhjulsdrift,122,1425kg,5,Sedan,4,8,Personbil,15.11.2023,"1,6l",False
297090124,BMW,5-serie,438000,2020,50000,Automat,El + Bensin,Black,Firehjulsdrift,296,1860kg,5,Sedan,4,Personbil,2l,,,False
297307033,BMW,3-serie,450000,2018,41499,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,184,1610kg,5,Stasjonsvogn,5,Personbil,30.05.2024,2l,False
290308554,BMW,3-serie,375000,2020,56000,Automat,El + Bensin,Blå,Sort Alcantara,Bakhjulsdrift,292,1740kg,5,Sedan,4,Personbil,01.11.2023,2l,False
294116496,BMW,5-serie,479000,2020,53000,Automat,El + Bensin,Grå,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,12.06.2024,2l,,False
294327918,BMW,3-serie,569000,2022,17000,Automat,El + Bensin,Grå,Antrasitt alcantara/sensatec Msport,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,27.10.2025,2l,False
293734182,BMW,3-serie,314147,2015,109400,Automat,Diesel,Grå,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,5,7,Personbil,31.03.2025,2l,False
296439174,BMW,5-serie,175000,2012,160595,Automat,Diesel,Blå,Firehjulsdrift,211,1895kg,5,Stasjonsvogn,Personbil,2l,,,,False
296498955,BMW,3-serie,396868,2020,39917,Automat,El + Bensin,Blå,svart,Bakhjulsdrift,296,1740kg,5,Sedan,5,Personbil,2l,,False
294803626,BMW,3-serie,284900,2017,67000,Automat,El + Bensin,Grå,Dakota Svart,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,2l,,False
278381683,BMW,3-serie,99729,2008,122500,Automat,Bensin,Black,Bakhjulsdrift,177,1535kg,5,Stasjonsvogn,5,4,Personbil,2l,,False
297954519,BMW,5-serie,26777,2006,340000,Automat,Diesel,Black,Bakhjulsdrift,163,1520kg,5,Sedan,4,15,Personbil,11.11.2024,2l,False
297279183,BMW,4-serie,459000,2017,48000,Automat,Diesel,Black,Sort helskinn,Bakhjulsdrift,258,1540kg,4,Coupe,2,2,Personbil,3l,False
295980776,BMW,3-serie,129147,2012,69500,Manuell,Diesel,Black,Bakhjulsdrift,116,1475kg,5,Stasjonsvogn,5,2,Personbil,28.02.2024,2l,False
293466984,BMW,3-serie,169000,2012,178000,Automat,Diesel,Black,Bakhjulsdrift,184,1430kg,5,Sedan,4,Personbil,30.06.2024,2l,,False
291447527,BMW,3-serie,419000,2020,50500,Automat,El + Bensin,Grå,Sort Alcantara,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,23.10.2023,2l,False
287447277,BMW,3-serie,195000,2016,126500,Automat,Bensin,Grå,Grå Alcantara,Bakhjulsdrift,136,5,Stasjonsvogn,Personbil,,,,,False
295175185,BMW,5-serie,69990,2008,237000,Automat,Diesel,Black,Svart delskinn,Bakhjulsdrift,177,5,Stasjonsvogn,5,3,Personbil,2l,,True
296845370,BMW,5-serie,129777,2011,256000,Automat,Diesel,Grå,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,11,Personbil,2l,,,False
297135304,BMW,3-serie,231777,1992,183000,Manuell,Bensin,Black,Bakhjulsdrift,321,1490kg,4,Sedan,11,Personbil,"3,2l",,,True
292261497,BMW,5-serie,159000,2011,192200,Automat,Diesel,Grå,Sort,Bakhjulsdrift,163,1700kg,5,Sedan,4,Personbil,2l,,False
265315844,BMW,5-serie,225000,2014,120000,Automat,Diesel,Black,"Leather ""Dakota""/ Black",Firehjulsdrift,184,1840kg,5,Stasjonsvogn,5,3,Personbil,2l,False
297918866,BMW,5-serie,639000,2018,56000,Automat,Bensin,White,Ekskl. skinnnappa/sort/eksklusiv søm,Firehjulsdrift,340,1660kg,5,Sedan,5,Personbil,3l,,False
294206215,BMW,4-serie,299000,2016,127200,Automat,Bensin,Sølv,Stoff Hexagon/alcantara/anthrazit (HAAT),Firehjulsdrift,184,1585kg,5,Coupe,5,Personbil,2l,,False
252691368,BMW,7-serie,119029,2001,231000,Automat,Diesel,Grå,Bakhjulsdrift,193,1830kg,5,Sedan,4,7,Personbil,3l,,False
294013535,BMW,3-serie,379000,2019,59002,Automat,El + Bensin,Black,Svart,Bakhjulsdrift,296,1740kg,5,Sedan,5,Personbil,2l,,False
297775243,BMW,4-serie,318900,2016,87600,Automat,Bensin,White,LEDER DAKOTA/SCHWARZ,Firehjulsdrift,184,1615kg,5,Sedan,5,Personbil,2l,,False
289810136,BMW,5-serie,226868,2014,101921,Automat,Diesel,Black,Firehjulsdrift,211,1870kg,5,Stasjonsvogn,5,1,Personbil,2l,,False
291539131,BMW,5-serie,229000,2015,176000,Automat,Diesel,Grå,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,Personbil,2l,,,,False
288991647,BMW,5-serie,99777,2007,238000,Automat,Diesel,Grå,SORT SKINN,Firehjulsdrift,197,1855kg,5,Stasjonsvogn,4,Personbil,12.11.2024,3l,False
293098896,BMW,5-serie,99777,2005,276000,Automat,Diesel,Black,Sort skinn,Firehjulsdrift,231,1770kg,5,Stasjonsvogn,5,9,Personbil,3l,False
289754620,BMW,3-serie,26767,2001,245123,Manuell,Bensin,Grønn,Bakhjulsdrift,105,1310kg,5,Sedan,Personbil,"1,9l",,,,False
292162137,BMW,5-serie,219147,2014,186000,Automat,Diesel,Grå,Sort,Firehjulsdrift,163,1730kg,5,Sedan,4,2,Personbil,2l,False
297887225,BMW,5-serie,149000,2011,150000,Automat,Diesel,Black,Svart skinninteriør,Bakhjulsdrift,184,5,Stasjonsvogn,5,Personbil,28.02.2025,,,False
292301008,BMW,5-serie,139800,2011,185000,Automat,Diesel,Sølv,Lys Skinn,Bakhjulsdrift,163,1700kg,5,Sedan,4,Personbil,2l,,False
292651692,BMW,5-serie,136777,2011,207000,Automat,Diesel,Grå,Bakhjulsdrift,184,1625kg,5,Sedan,4,Personbil,2l,,,False
293456342,BMW,5-serie,529000,2019,73000,Automat,Diesel,Black,Firehjulsdrift,190,1750kg,5,SUV/Offroad,Personbil,2l,,,,False
232159299,BMW,5-serie,230482,2014,130000,Automat,Diesel,Black,Bakhjulsdrift,163,1630kg,5,Sedan,4,Personbil,23.02.2025,2l,,False
297417866,BMW,5-serie,183147,2012,199876,Automat,Diesel,Grå,Sort skinn,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,6,Personbil,22.07.2024,2l,False
293153983,BMW,5-serie,199999,2011,177885,Automat,Diesel,Black,Firehjulsdrift,258,1940kg,5,Stasjonsvogn,4,5,Personbil,24.02.2025,3l,False
292168079,BMW,7-serie,599800,2017,32500,Automat,El + Bensin,Black,Mokka,Firehjulsdrift,371,2000kg,5,Sedan,4,Personbil,2l,,False
296865778,BMW,5-serie,685000,2019,108000,Automat,Diesel,Grå,Beige/svart,Firehjulsdrift,400,5,Stasjonsvogn,5,Personbil,3l,,,False
262295083,BMW,5-serie,41777,2003,240600,Manuell,Bensin,Grå,Bakhjulsdrift,170,1485kg,5,Sedan,4,5,Personbil,05.08.2023,"2,2l",False
296789600,BMW,5-serie,279000,2017,86400,Automat,El + Bensin,Grå,Hvitt,Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,False
295777164,BMW,3-serie,121777,2009,134000,Automat,Diesel,Blå,Firehjulsdrift,177,1605kg,5,Stasjonsvogn,6,Personbil,11.11.2023,2l,,False
290866821,BMW,5-serie,279000,2012,170830,Automat,Diesel,Lyst skinn,Firehjulsdrift,258,1865kg,5,Stasjonsvogn,5,Personbil,04.05.2023,3l,,False
294786375,BMW,3-serie,115777,2006,222800,Automat,Diesel,Black,Firehjulsdrift,231,1715kg,5,Stasjonsvogn,5,6,Personbil,3l,,False
285195823,BMW,5-serie,299034,2016,149800,Automat,Diesel,Black,Firehjulsdrift,190,1840kg,5,Stasjonsvogn,5,3,Personbil,26.03.2024,2l,False
250906269,BMW,3-serie,31729,2006,330000,Automat,Diesel,Blå,Bakhjulsdrift,163,1445kg,5,Sedan,4,6,Personbil,2l,,False
295059537,BMW,5-serie,599000,2021,21000,Automat,El + Bensin,Black,Sort Skinn,Firehjulsdrift,292,1895kg,5,Sedan,4,Personbil,16.09.2024,2l,False
293315058,BMW,5-serie,239000,2015,197000,Automat,Diesel,Grå,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,5,3,Personbil,2l,,False
268450054,BMW,5-serie,26729,2003,240000,Automat,Bensin,Black,Bakhjulsdrift,192,1530kg,5,Sedan,4,6,Personbil,"2,5l",,False
294605563,BMW,3-serie,404147,2016,169000,Automat,Diesel,White,Firehjulsdrift,258,1680kg,5,Stasjonsvogn,4,9,Personbil,21.05.2024,3l,False
295263747,BMW,7-serie,599000,2017,78000,Automat,Diesel,Grå,sort skinn,Firehjulsdrift,265,1825kg,5,Sedan,5,Personbil,3l,,False
291863789,BMW,5-serie,309934,2018,106000,Automat,El + Bensin,Grå,Bakhjulsdrift,252,5,Sedan,4,Personbil,01.03.2025,2l,,,False
293568549,BMW,3-serie,56777,2006,169000,Manuell,Diesel,Black,Bakhjulsdrift,122,1505kg,5,Stasjonsvogn,5,7,Personbil,28.06.2024,2l,False
294971722,BMW,5-serie,119000,2012,204000,Automat,Diesel,White,Svart,Bakhjulsdrift,163,1700kg,5,Sedan,5,Personbil,2l,,False
295635972,BMW,3-serie,184147,2014,167700,Manuell,Diesel,White,Sort,Firehjulsdrift,143,1560kg,5,Stasjonsvogn,5,3,Personbil,2l,False
296063286,BMW,3-serie,234900,2017,74000,Automat,Bensin,Sølv,Sort,Firehjulsdrift,184,1530kg,5,Sedan,4,Personbil,28.02.2022,2l,False
293435166,BMW,5-serie,199900,2014,132000,Automat,Bensin,Black,LEDER DAKOTA/SCHWARZ EXKLUSIVNAHT (LCLZ),Bakhjulsdrift,184,1730kg,5,Stasjonsvogn,5,Personbil,2l,,False
280558381,BMW,3-serie,154034,2011,189000,Automat,Bensin,White,Bakhjulsdrift,170,1390kg,4,Coupe,2,4,Personbil,11.11.2023,2l,False
295571038,BMW,3-serie,309000,2013,156000,Automat,Diesel,White,Svart,Firehjulsdrift,258,1675kg,5,Stasjonsvogn,5,Personbil,3l,,False
297017381,BMW,5-serie,699000,2022,19555,Automat,El + Bensin,Blå,Leather Dakota/black/Exclusive seam,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,13.07.2026,2l,False
296087554,BMW,3-serie,539000,2021,37000,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,19.01.2025,2l,False
296569292,BMW,5-serie,649000,2021,38708,Automat,El + Bensin,Grå,Dakota svart skinn,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,3,Personbil,2l,False
290722280,BMW,3-serie,279900,2017,88350,Automat,El + Bensin,Grå,STOFF HEXAGON ALCANTARA/ANTHRAZIT,Bakhjulsdrift,245,1660kg,5,Sedan,4,Personbil,2l,,False
297378791,BMW,3-serie,46777,2007,263783,Automat,Diesel,Sølv,Sort skinn,Bakhjulsdrift,163,1595kg,5,Stasjonsvogn,5,6,Personbil,2l,False
230710479,BMW,3-serie,149999,2013,186000,Automat,Bensin,Blå,Firehjulsdrift,184,1575kg,5,Stasjonsvogn,5,3,Personbil,2l,,False
297610549,BMW,6-serie,479000,2013,166000,Automat,Bensin,White,Bakhjulsdrift,449,1865kg,5,Personbil,"4,4l",,,,,True
289031270,BMW,5-serie,121777,2004,299000,Manuell,Diesel,Black,Bakhjulsdrift,177,1595kg,5,Sedan,4,13,Personbil,"2,5l",,True
290959156,BMW,3-serie,409000,2020,45312,Automat,El + Bensin,Blå,Delskinn,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,04.11.2023,2l,False
294649255,BMW,3-serie,28777,2007,254926,Manuell,Diesel,Sølv,Bakhjulsdrift,122,1505kg,5,Stasjonsvogn,4,Personbil,12.02.2023,2l,,False
297176286,BMW,5-serie,139147,2012,246000,Automat,Diesel,Black,Bakhjulsdrift,184,1700kg,5,Sedan,4,8,Personbil,02.07.2024,2l,False
293944965,BMW,3-serie,216000,2014,105300,Automat,Diesel,Gull,Firehjulsdrift,184,1585kg,5,Stasjonsvogn,5,Personbil,2l,,,False
295176015,BMW,3-serie,509000,2021,38400,Automat,El + Bensin,Black,Svart,Firehjulsdrift,292,5,Sedan,4,1,Personbil,,,False
297587510,BMW,3-serie,175000,2015,257950,Automat,Diesel,Black,Lyst skinn,Firehjulsdrift,163,1585kg,5,Stasjonsvogn,Personbil,2l,,,False
297328358,BMW,7-serie,339900,2014,107000,Automat,Diesel,Black,Svart,Firehjulsdrift,258,1910kg,5,Sedan,5,Personbil,3l,,False
296993039,BMW,3-serie,558900,2021,7000,Automat,El + Bensin,White,Sort,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,30.12.2025,2l,False
292861264,BMW,5-serie,224999,2012,169000,Automat,Diesel,Black,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,2,Personbil,28.02.2024,2l,False
297635797,BMW,3-serie,548900,2021,5500,Automat,El + Bensin,Black,Alcantara,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,30.12.2025,2l,False
297102847,BMW,3-serie,170777,1995,145000,Manuell,Bensin,Rød,Grå stoff.,Bakhjulsdrift,193,1320kg,5,Sedan,1,Personbil,11.11.2023,"2,8l",False
295210676,BMW,5-serie,379000,2018,53000,Automat,El + Bensin,Grå,Svart Skinn,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,31.05.2022,2l,False
295765017,BMW,5-serie,6777,1999,300000,Automat,Diesel,Blå,Beige,Bakhjulsdrift,184,1695kg,5,Stasjonsvogn,Personbil,31.10.2023,,,True
295948198,BMW,7-serie,277000,2011,138933,Automat,Diesel,Grå,Firehjulsdrift,306,1950kg,5,Sedan,4,Personbil,31.10.2023,3l,,False
292617463,BMW,5-serie GT,399000,2014,96300,Automat,Diesel,Sølv,Sort Dakota skinn,Firehjulsdrift,313,2070kg,5,Kombi 5-dørs,5,Personbil,05.07.2024,3l,False
292366434,BMW,3-serie,69000,2006,172000,Manuell,Bensin,Sølv,Bakhjulsdrift,129,1430kg,5,Stasjonsvogn,5,Personbil,2l,,,True
296944743,BMW,3-serie,63777,2000,221500,Automat,Bensin,Black,Bakhjulsdrift,170,1580kg,4,Cabriolet,Personbil,"2,5l",,,,False
296523282,BMW,5-serie,439000,2016,107500,Automat,Diesel,Sølv,Leather Dakota/black/Exclusive seam,Firehjulsdrift,258,1920kg,5,Stasjonsvogn,4,2,Personbil,3l,False
296087468,BMW,3-serie,565000,2021,25000,Automat,El + Bensin,White,Alcantara Sensatec.sort / Blå,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,26.10.2024,2l,False
296718786,BMW,5-serie,149000,2012,187000,Automat,Diesel,Black,Bakhjulsdrift,184,1625kg,5,Kombi 5-dørs,5,Personbil,2l,,,False
294256326,BMW,3-serie,278000,2018,64700,Automat,El + Bensin,Grå,Bakhjulsdrift,272,1660kg,5,Sedan,5,1,Personbil,2l,,False
296732428,BMW,5-serie,379000,2017,99800,Automat,Diesel,Grå,Nappa Mokka,Firehjulsdrift,190,1620kg,5,Sedan,4,1,Personbil,2l,False
296169820,BMW,5-serie,88777,2010,233000,Automat,Diesel,Grå,Bakhjulsdrift,163,1620kg,5,Stasjonsvogn,5,Personbil,27.04.2025,2l,,False
292396622,BMW,5-serie,389000,2019,58000,Automat,El + Bensin,Grå,Sort,Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,False
276492789,BMW,3-serie,250729,1986,290000,Manuell,Bensin,White,Bakhjulsdrift,171,1125kg,5,Coupe,2,4,Personbil,30.08.2024,"2,5l",False
295865934,BMW,3-serie,379785,2020,59000,Automat,El + Bensin,Blå,Bakhjulsdrift,296,1740kg,5,Sedan,Personbil,2l,,,,False
297654656,BMW,3-serie,349000,2019,73200,Automat,Diesel,White,Firehjulsdrift,190,1650kg,5,Stasjonsvogn,5,Personbil,2l,,,True
295606232,BMW,5-serie,333147,2018,86000,Automat,El + Bensin,Blå,Bakhjulsdrift,252,1770kg,5,Sedan,4,3,Personbil,30.09.2023,2l,False
295876181,BMW,7-serie,60777,1997,325000,Automat,Bensin,Black,Grått skinn,Bakhjulsdrift,193,1700kg,5,Sedan,7,Personbil,03.02.2025,"2,8l",False
293431072,BMW,3-serie GT,159700,2013,178000,Automat,Diesel,White,Bakhjulsdrift,163,1575kg,5,Kombi 5-dørs,5,Personbil,2l,,,False
297009810,BMW,3-serie,889990,2021,25640,Automat,El + Bensin,Black,SORT M-SPORT STOLER,Firehjulsdrift,377,1805kg,5,Stasjonsvogn,5,Personbil,3l,,False
295942731,BMW,3-serie,489000,2021,37800,Automat,El + Bensin,Blå,Sort Alcantara,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,21.09.2025,2l,False
296615953,BMW,3-serie,299000,2010,94900,Automat,Bensin,Black,Saddlebrown/Dakota Fullskinn,Bakhjulsdrift,272,1795kg,4,Cabriolet,2,Personbil,3l,,False
294846794,BMW,5-serie,659000,2021,22000,Automat,El + Bensin,Grå,Sorte skinnseter,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,13.11.2024,2l,False
296205551,BMW,5-serie,379000,2019,57000,Automat,El + Bensin,Black,Elfenbenhvit Dakotaskinn,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,27.05.2023,2l,False
287150690,BMW,5-serie,139999,1991,0,Manuell,Bensin,Lilla,Bakhjulsdrift,1560kg,5,Sedan,7,Personbil,"3,4l",,,,False
292603863,BMW,5-serie,319900,2016,120000,Automat,Diesel,Sølv,Sportsseter / Sort Dakota skinn,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,5,Personbil,2l,,False
287625311,BMW,5-serie,129277,2011,159500,Automat,Diesel,Sølv,Sort skinn,Bakhjulsdrift,184,1625kg,5,Sedan,2,Personbil,09.03.2023,2l,False
294729872,BMW,5-serie,618868,2022,18300,Automat,El + Bensin,Black,Skinn Dakota svart/Exclusive,Firehjulsdrift,292,1960kg,5,Stasjonsvogn,5,Personbil,17.12.2025,2l,False
295159397,BMW,3-serie,249000,2017,43156,Automat,El + Bensin,Grå,Fabric Move/anthracite,Bakhjulsdrift,184,1660kg,5,Sedan,4,Personbil,31.05.2023,2l,False
294939030,BMW,4-serie,259000,2015,83000,Automat,Diesel,Grå,Lyst skinn,Bakhjulsdrift,143,1510kg,5,Sedan,4,Personbil,2l,,False
297396515,BMW,3-serie GT,269000,2017,94500,Automat,Bensin,Sølv,sort,Firehjulsdrift,184,1675kg,5,Sedan,5,Personbil,2l,,False
296853529,BMW,3-serie,448900,2020,35800,Automat,El + Bensin,Black,Alcantara,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,09.07.2024,2l,False
294573531,BMW,3-serie,49777,2005,307000,Automat,Diesel,Black,Bakhjulsdrift,163,1520kg,5,Stasjonsvogn,5,4,Personbil,31.01.2025,2l,False
291498616,BMW,5-serie,254147,2014,156000,Automat,Diesel,Sølv,Bakhjulsdrift,163,1630kg,5,Sedan,4,5,Personbil,14.02.2025,2l,False
297002096,BMW,5-serie,239000,2014,145000,Automat,Diesel,Brun,Beige,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,5,Personbil,2l,,False
295260151,BMW,3-serie,23777,2009,162000,Manuell,Bensin,Black,Bakhjulsdrift,122,1350kg,5,Sedan,4,3,Personbil,20.08.2023,"1,6l",False
297121348,BMW,5-serie,329000,2018,86050,Automat,El + Bensin,Grå,Bakhjulsdrift,252,1770kg,5,Sedan,4,Personbil,31.05.2024,2l,,False
293232975,BMW,5-serie,384147,2018,139000,Automat,Diesel,Black,M sport seter i Alcantar,Firehjulsdrift,190,1620kg,5,Sedan,5,2,Personbil,2l,False
297285394,BMW,7-serie,479000,2016,137000,Automat,Diesel,Black,Interior design Pure Excellence,Firehjulsdrift,211,1825kg,5,Sedan,5,Personbil,3l,,False
291596470,BMW,3-serie,499900,2022,17527,Automat,El + Bensin,Oransje,Alcantara Sensatec Black,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,27.10.2025,2l,False
294656369,BMW,6-serie,454147,2013,190000,Automat,Bensin,Black,Firehjulsdrift,449,1940kg,5,Coupe,4,5,Personbil,"4,4l",,False
275317579,BMW,6-serie,529034,2014,142000,Automat,Bensin,Blå,Sort skinn,Firehjulsdrift,320,1825kg,5,Sedan,4,Personbil,3l,,False
291633057,BMW,3-serie,59777,2009,244000,Manuell,Diesel,Black,Bakhjulsdrift,143,1505kg,5,Stasjonsvogn,4,6,Personbil,18.09.2023,2l,False
290973350,BMW,7-serie,695000,2017,39000,Automat,Diesel,White,Extended/Cognac,Firehjulsdrift,265,1825kg,5,Sedan,Personbil,3l,,,False
294245535,BMW,5-serie,419900,2013,162000,Automat,Diesel,Black,Comfortseter i Sort Nappa helskinn,Firehjulsdrift,381,1895kg,5,Sedan,5,Personbil,3l,,False
295186742,BMW,5-serie,229000,2015,142000,Automat,Diesel,Grå,BEIGE SKINN INTERIØR,Firehjulsdrift,190,1840kg,5,Stasjonsvogn,5,2,Personbil,2l,False
291541410,BMW,5-serie,179990,2011,205000,Automat,Diesel,Grå,"Leather ""Dakota""/schwarz (SORT)",Firehjulsdrift,258,1865kg,5,Sedan,Personbil,21.06.2023,2993l,,False
297575190,BMW,3-serie,519000,2020,96272,Automat,Diesel,Black,Firehjulsdrift,265,1760kg,5,Stasjonsvogn,5,Personbil,04.02.2024,3l,,False
295587014,BMW,3-serie,339000,2018,14187,Automat,El + Bensin,Black,Skinn/Sort,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,30.04.2024,2l,False
293985921,BMW,3-serie,619000,2021,24000,Automat,El + Bensin,White,Leather Vernasca cognac seam grey,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,30.12.2025,2l,False
297480689,BMW,3-serie,529000,2021,64800,Automat,El + Bensin,Black,Svart,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,14.09.2024,2l,False
294583712,BMW,3-serie,31777,2004,215000,Automat,Diesel,Sølv,Bakhjulsdrift,150,1390kg,5,Stasjonsvogn,5,4,Personbil,08.11.2024,2l,False
295621004,BMW,5-serie,215000,2014,135500,Automat,Diesel,Sølv,Svart Skinn,Bakhjulsdrift,136,1730kg,5,Stasjonsvogn,5,Personbil,2l,,True
295735205,BMW,3-serie,549000,2021,50203,Automat,El + Bensin,Black,Alcantara sensatec black / blue,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,30.03.2025,2l,False
293284353,BMW,7-serie,449000,1997,228000,Automat,Bensin,Black,Sort skinn,Bakhjulsdrift,400,1840kg,5,Sedan,Personbil,"4,9l",,,False
293139837,BMW,3-serie,57777,2008,156553,Manuell,Bensin,Blå,Beige skinn,Bakhjulsdrift,122,1350kg,5,Sedan,4,Personbil,21.02.2024,"1,6l",False
297466162,BMW,3-serie,309900,2018,79987,Automat,El + Bensin,Grå,Hexagon Alcantara,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,31.08.2024,2l,False
294864222,BMW,3-serie,329147,2017,64520,Automat,El + Bensin,Black,sort skinn,Bakhjulsdrift,245,1660kg,5,Sedan,4,3,Personbil,2l,False
265824607,BMW,3-serie,291729,1999,201000,Manuell,Bensin,Blå,Sort skinn,Bakhjulsdrift,343,5,Coupe,2,Personbil,29.04.2023,"3,2l",,False
295827267,BMW,3-serie,189900,2015,110000,Automat,Diesel,Sølv,Hexagon/alcantara/antrasitt,Bakhjulsdrift,116,1510kg,5,Stasjonsvogn,5,Personbil,,,False
297869802,BMW,5-serie,150777,2002,290000,Automat,Bensin,Sølv,Bakhjulsdrift,170,1525kg,5,Sedan,Personbil,"2,2l",,,,False
296210486,BMW,3-serie,279900,2013,102220,Automat,Bensin,Grå,Firehjulsdrift,245,1535kg,5,Sedan,Personbil,2l,,,,False
